CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,gender_F,gender_M,marital_Divorced,marital_Married,marital_Single,marital_Unknown,Target
715277583,55,3,1,1,1,36,3,2,2111.0,1209,2803,61,1,0,1,0,0,0,1
815510883,36,2,5,2,1,31,3,2,11862.0,2282,2576,74,0,1,0,0,1,0,1
713997183,34,2,0,1,1,36,3,3,2791.0,2160,2214,56,1,0,0,0,1,0,1
715107033,33,1,4,1,1,36,3,2,6551.0,1440,2429,77,1,0,0,0,1,0,1
720706008,30,2,5,2,1,16,5,3,4533.0,1977,2679,69,0,1,0,0,1,0,1
710108133,54,2,4,2,1,36,5,3,1854.0,1528,1307,39,1,0,0,1,0,0,1
718983333,53,2,1,4,1,43,6,1,6704.0,1354,1331,30,0,1,0,1,0,0,1
714030183,59,0,4,4,2,36,5,3,34516.0,1494,3259,65,0,1,0,0,1,0,1
710496708,41,2,3,5,1,32,6,3,5489.0,1513,4085,65,0,1,0,0,1,0,1
714935883,45,3,1,2,1,36,3,1,10619.0,607,4074,65,0,1,0,1,0,0,1
718972758,50,2,4,1,1,40,5,3,2481.0,1287,1825,51,1,0,0,1,0,0,1
711827958,57,2,1,3,1,47,4,4,5100.0,1970,1032,26,0,1,0,1,0,0,1
778724058,63,0,6,2,1,49,5,4,5905.0,726,3982,65,0,1,0,0,1,0,1
809620833,35,3,0,0,1,30,3,3,9293.0,0,2314,59,1,0,0,0,1,0,1
718920708,35,3,4,3,1,25,5,3,5240.0,1451,2172,38,0,1,0,1,0,0,1
771051783,53,3,2,5,1,40,6,2,4182.0,741,1297,24,0,1,0,1,0,0,1
715970133,33,4,3,1,1,24,6,2,9857.0,0,3448,103,1,0,1,0,0,0,1
806889633,38,2,1,4,1,33,3,1,20117.0,1226,2906,58,0,1,0,1,0,0,1
717338733,31,0,2,1,1,22,3,2,6012.0,0,2801,72,0,1,1,0,0,0,1
779223858,37,2,4,3,1,27,4,2,6369.0,0,2675,47,0,1,0,1,0,0,1
769980333,36,1,1,4,1,30,4,2,13005.0,2152,3023,53,0,1,0,0,1,0,1
716112933,39,3,4,0,1,36,3,2,1575.0,592,644,15,1,0,0,1,0,0,0
788783133,58,0,5,1,1,39,5,3,6679.0,1207,1649,29,1,0,0,1,0,0,1
816325533,39,1,4,1,1,34,6,3,6458.0,1802,2315,49,1,0,0,1,0,0,1
720113433,61,0,0,3,1,48,3,2,20803.0,1446,2073,43,0,1,0,0,1,0,1
717233058,34,4,0,2,1,26,3,2,5540.0,1240,1524,31,0,1,0,1,0,0,1
710233683,55,3,4,4,1,36,4,3,2801.0,2403,1526,44,0,1,0,1,0,0,1
778327908,50,2,1,1,1,40,4,3,2419.0,2380,4099,73,0,1,0,0,1,0,1
716400633,33,3,2,2,1,24,6,3,5156.0,1427,2057,54,0,1,0,0,1,0,1
787488108,48,1,2,0,1,36,6,4,14228.0,1953,1970,51,1,0,0,1,0,0,1
771649083,63,0,2,4,1,51,3,3,10257.0,1021,1508,30,0,1,0,1,0,0,1
789853533,54,3,2,2,1,44,2,1,3032.0,0,1037,14,0,1,0,1,0,0,0
806256333,41,4,4,3,1,36,2,3,1438.3,312,1786,26,0,1,0,0,0,1,0
796336833,51,3,6,4,1,45,5,2,32096.0,0,2619,69,0,1,0,1,0,0,1
713763633,54,2,4,0,1,46,5,3,3014.0,794,1488,30,1,0,0,1,0,0,1
710942358,47,4,0,2,1,36,3,3,5762.0,1890,3814,88,0,1,0,0,1,0,1
713974533,52,3,5,1,1,45,5,1,2555.0,1701,3127,45,1,0,0,0,1,0,1
787231233,34,5,5,4,2,28,3,3,34516.0,1731,2421,63,0,1,0,0,1,0,1
719810583,64,0,2,1,1,54,4,3,2140.0,1361,1280,34,0,1,0,1,0,0,1
717124983,62,1,1,2,1,43,3,1,4760.0,0,1459,20,1,0,0,1,0,0,1
787523283,38,1,4,4,1,27,6,2,26372.0,1365,2291,56,0,1,0,0,1,0,1
719493858,52,2,4,1,1,43,5,2,8203.0,654,2910,63,1,0,0,1,0,0,1
709897983,35,2,6,2,1,24,5,2,2655.0,1527,1921,26,1,0,0,1,0,0,1
717225258,35,2,4,5,1,27,6,2,13655.0,1048,2383,59,0,1,0,0,1,0,1
803148033,54,1,3,4,1,48,6,1,12169.0,1935,1599,38,0,1,0,1,0,0,1
779474958,35,3,0,1,1,17,6,1,2956.0,1823,2144,58,1,0,0,0,1,0,1
712060158,35,0,6,3,1,18,6,2,2598.0,1645,2483,59,0,1,0,0,1,0,1
713292933,36,3,4,0,1,36,5,2,10566.0,726,2156,64,1,0,0,0,1,0,1
710982858,33,3,4,2,1,36,6,1,8232.0,2259,2849,67,1,0,0,0,1,0,1
714542058,53,1,4,3,2,44,5,2,26365.0,680,3411,68,0,1,0,0,0,1,1
712319058,37,1,1,1,1,29,5,3,4671.0,1933,2468,58,1,0,0,1,0,0,1
744483633,35,3,4,5,1,28,4,3,14869.0,0,2753,48,0,1,0,1,0,0,1
714947883,59,1,4,2,1,36,6,2,2300.0,1965,1693,27,0,1,0,1,0,0,1
788776908,47,1,0,4,1,28,6,1,2797.0,1802,3525,63,0,1,0,0,0,1,1
714802458,48,3,2,2,1,30,5,2,2657.0,2115,3580,77,1,0,0,0,1,0,1
721485708,58,2,1,4,1,46,6,1,9149.0,1806,1220,36,0,1,0,1,0,0,1
716378658,55,2,0,1,1,36,5,2,2629.0,1476,1725,41,1,0,0,1,0,0,1
713375658,37,2,4,2,1,17,6,3,3176.0,0,2298,67,0,1,1,0,0,0,1
717828108,57,2,4,4,1,42,6,1,21875.0,2517,1327,31,0,1,0,1,0,0,1
788784258,60,2,2,0,1,41,5,2,3007.0,1664,1475,31,0,1,0,1,0,0,1
718875483,50,1,3,3,1,40,4,2,17404.0,1745,4491,78,0,1,0,1,0,0,1
715749108,48,3,4,3,3,37,5,1,34516.0,2429,3205,57,0,1,0,1,0,0,1
780197133,40,4,4,3,1,30,4,1,13919.0,1266,3699,67,0,1,0,0,1,0,1
719146008,48,3,4,4,1,39,4,4,18672.0,2517,1126,35,0,1,0,1,0,0,0
717727308,50,1,1,1,1,36,6,2,4204.0,499,4740,67,1,0,0,1,0,0,1
718445883,61,1,1,1,1,36,3,2,6859.0,2489,1617,26,1,0,0,1,0,0,1
795997908,36,2,2,4,1,30,6,3,16050.0,1480,3215,56,0,1,0,1,0,0,1
710159658,46,5,2,5,1,32,5,2,34516.0,1024,2436,71,0,1,0,1,0,0,1
716068683,28,0,1,0,1,36,3,3,16766.0,1535,3093,77,0,1,1,0,0,0,1
778844433,49,5,0,4,1,30,3,2,20895.0,1808,3210,65,0,1,0,0,1,0,1
715161633,44,4,2,2,1,38,6,3,7881.0,2517,3068,77,1,0,0,0,1,0,1
773270058,57,5,2,4,1,50,4,2,13427.0,0,1337,27,0,1,0,1,0,0,1
714120258,37,2,1,4,1,36,3,3,2281.0,1677,2735,58,0,1,1,0,0,0,1
720076458,57,2,1,4,1,52,6,2,10974.0,0,1327,26,0,1,0,1,0,0,1
720693033,33,1,0,3,1,36,1,3,8925.0,168,741,10,0,1,0,1,0,0,0
719978583,46,2,2,3,1,40,4,1,5265.0,0,3281,68,0,1,0,1,0,0,1
712784058,45,2,2,0,1,36,6,4,17156.0,2517,1142,33,1,0,1,0,0,0,0
717261708,53,1,0,4,1,36,4,2,13457.0,1248,1548,41,0,1,0,1,0,0,1
803665983,52,0,0,3,1,46,3,2,2742.0,2184,3829,72,0,1,0,1,0,0,1
815838633,34,1,0,3,1,29,3,2,3890.0,2286,1889,51,0,1,0,1,0,0,1
826706208,55,3,4,4,1,51,6,2,17198.0,0,4042,62,0,1,0,0,1,0,1
721218408,53,4,2,5,1,41,6,3,3401.0,1713,1924,54,0,1,0,1,0,0,1
779484408,37,1,0,3,1,19,6,1,18951.0,1243,2874,58,0,1,0,1,0,0,1
710416533,58,3,0,2,1,52,4,1,1454.0,888,3060,56,1,0,0,0,1,0,1
719706483,33,3,2,5,1,20,6,3,27499.0,1188,2202,46,0,1,0,1,0,0,1
712206858,39,3,4,5,1,36,3,3,32964.0,2231,3094,45,0,1,0,1,0,0,1
709886583,37,2,2,1,1,28,5,2,7411.0,633,2761,77,1,0,0,0,1,0,1
711040758,32,0,1,2,1,36,4,3,7200.0,0,3006,83,0,1,0,0,1,0,1
817197333,26,1,1,0,1,13,6,2,12007.0,956,2678,50,1,0,0,0,1,0,1
718929708,60,0,4,1,1,50,4,2,3147.0,1602,1558,23,1,0,0,1,0,0,1
721150833,37,1,4,4,1,18,6,2,5110.0,1942,3028,76,0,1,0,0,1,0,1
779888658,56,1,1,4,1,40,6,1,17450.0,2193,1426,38,0,1,0,1,0,0,1
715883358,52,3,3,4,1,39,3,3,18352.0,1509,1454,29,0,1,0,1,0,0,1
713363583,34,2,1,5,1,17,3,1,5030.0,2326,3345,69,0,1,0,0,1,0,1
772935108,47,1,0,4,2,38,3,2,34516.0,802,1823,27,0,1,1,0,0,0,1
820075983,26,0,4,1,1,21,4,3,1585.0,1535,2299,49,0,1,0,0,1,0,1
721502958,54,1,2,5,1,42,5,3,3251.0,1919,1406,31,0,1,0,1,0,0,1
708596283,35,3,1,1,1,23,3,2,2858.0,1251,2844,73,1,0,0,0,1,0,1
710325258,52,1,0,4,2,36,6,1,34516.0,1847,3284,65,0,1,0,1,0,0,1
708823908,41,3,4,3,1,28,4,1,16443.0,1363,4252,64,0,1,0,0,1,0,1
826401858,36,0,1,1,1,32,3,2,3687.0,1655,2448,63,1,0,1,0,0,0,1
709554483,53,1,4,1,1,36,5,1,4840.0,2517,1637,22,1,0,0,1,0,0,1
710545158,42,3,0,5,1,36,6,3,15108.0,0,3738,68,0,1,0,0,1,0,1
788621658,54,1,3,3,1,37,6,3,1909.0,1753,1457,24,0,1,0,1,0,0,1
716713533,53,3,5,4,1,44,5,2,19063.0,1236,3393,58,0,1,0,0,1,0,1
712338033,36,2,2,4,1,26,4,2,15982.0,1691,1687,40,0,1,0,1,0,0,1
711639708,42,3,4,3,1,32,6,2,1438.3,0,1794,45,0,1,0,0,1,0,1
720216108,27,2,3,1,1,14,4,3,2549.0,2130,2605,61,1,0,1,0,0,0,1
718708908,58,4,4,3,1,36,6,2,5967.0,2350,1426,29,0,1,0,1,0,0,1
802890333,59,1,1,2,1,53,5,1,2182.0,1558,1660,34,0,1,0,1,0,0,1
712965183,63,2,4,1,1,52,5,2,2689.0,2101,1188,35,1,0,0,1,0,0,1
796170933,57,2,1,4,1,51,6,2,30622.0,0,3600,66,0,1,0,0,1,0,1
712816833,56,0,2,0,1,48,4,1,4203.0,1965,1425,32,1,0,0,1,0,0,1
814829583,42,3,0,1,1,37,6,1,6453.0,0,4822,74,1,0,0,0,1,0,1
798769458,29,1,2,1,1,23,3,1,3318.0,927,3011,83,1,0,0,0,1,0,1
818034558,44,2,0,3,1,39,5,3,22075.0,1506,2337,40,0,1,0,0,0,1,1
719483358,33,1,3,2,1,14,3,2,6746.0,1750,2962,54,0,1,0,1,0,0,1
719647383,35,2,4,4,1,36,5,2,4408.0,1463,2001,49,0,1,0,1,0,0,1
714909108,33,3,4,1,1,36,5,3,4838.0,1338,2641,67,1,0,0,0,1,0,1
793678608,46,4,4,4,2,40,5,1,34516.0,0,3568,57,0,1,0,0,1,0,1
720854358,27,0,0,2,1,14,4,1,3823.0,2130,2026,49,0,1,0,1,0,0,1
709126833,42,3,3,5,1,36,3,2,21670.0,2183,4121,81,0,1,0,0,0,1,1
788896983,53,2,4,3,1,38,6,3,7928.0,1228,1537,37,0,1,0,1,0,0,1
715731033,50,3,4,5,1,42,3,1,33996.0,949,3569,77,0,1,0,0,1,0,1
717636933,48,5,3,2,1,40,3,1,4365.0,0,3542,57,1,0,1,0,0,0,1
772658658,57,2,2,3,1,47,6,3,2248.0,0,4439,77,0,1,0,0,1,0,1
755943033,34,2,4,1,1,27,4,1,1901.0,1176,2450,52,1,0,0,0,1,0,1
772399983,55,2,3,4,2,45,3,1,34516.0,1433,1966,31,0,1,0,0,1,0,1
826130133,58,2,4,5,1,54,6,2,31680.0,1812,1121,25,0,1,0,1,0,0,1
719238183,55,3,4,1,1,35,3,2,1872.0,1167,2238,45,1,0,0,1,0,0,1
802666083,48,2,1,1,1,42,3,2,2055.0,0,3656,63,1,0,0,0,0,1,1
713682708,45,2,3,2,1,37,5,1,10991.0,1328,3692,60,0,1,1,0,0,0,1
712774008,59,0,1,1,1,46,6,1,3939.0,2517,1489,34,0,1,0,1,0,0,1
717627333,53,2,5,2,1,40,5,1,2127.0,1995,1363,37,1,0,0,1,0,0,1
779542608,47,4,1,4,1,32,3,3,34010.0,1340,1739,39,0,1,0,0,1,0,1
715322958,43,3,0,0,1,36,4,2,6971.0,1506,3575,67,1,0,0,1,0,0,1
779100408,33,1,5,1,1,15,6,2,1741.0,1328,2629,61,1,0,0,1,0,0,1
715352883,49,2,5,0,1,36,3,3,24904.0,0,5176,71,1,0,0,0,1,0,1
710687508,65,0,2,1,1,56,6,3,2621.0,1858,2148,47,0,1,0,1,0,0,1
789656358,49,5,4,2,1,35,5,2,11115.0,1292,3956,74,1,0,0,1,0,0,1
715720083,47,5,0,4,1,39,6,2,13241.0,0,3157,76,0,1,0,0,1,0,1
716584158,51,4,2,4,1,42,6,1,14438.0,2517,2090,47,0,1,0,1,0,0,1
815727183,36,3,2,4,1,31,6,1,5228.0,1443,2683,62,0,1,0,0,1,0,1
717066408,36,2,4,3,1,36,3,1,5550.0,1518,2540,62,0,1,0,1,0,0,1
708104658,46,1,4,2,1,36,4,3,1438.3,890,2928,48,0,1,0,0,0,1,1
718016808,62,0,0,1,1,55,3,1,2064.0,1282,1475,27,1,0,0,1,0,0,1
814571058,30,1,3,1,1,24,4,3,3450.0,2517,2545,64,1,0,0,0,1,0,1
714757908,46,4,4,5,2,36,4,1,34516.0,1380,2163,56,0,1,0,1,0,0,1
710345808,41,4,1,4,1,36,6,2,30030.0,2028,1828,38,0,1,1,0,0,0,1
814752558,50,1,1,2,1,45,5,3,2151.0,1163,2513,62,0,1,0,1,0,0,1
721284258,53,2,0,4,1,44,4,1,7181.0,2517,1636,39,0,1,0,1,0,0,1
719336583,55,2,1,5,1,44,3,3,27745.0,1300,1525,21,0,1,0,1,0,0,1
797638383,49,4,2,1,1,43,4,3,4852.0,2016,3561,73,1,0,0,1,0,0,1
708434733,56,1,4,3,1,50,6,3,6735.0,2289,1249,28,0,1,0,1,0,0,1
711802758,63,1,4,2,1,53,4,1,6128.0,1895,1700,42,0,1,0,1,0,0,1
720620058,41,4,2,4,1,36,4,3,23124.0,1746,1959,50,0,1,0,0,0,1,1
819169683,34,2,0,2,1,29,3,2,3436.0,1650,1972,37,0,1,0,1,0,0,1
709757583,35,0,0,5,1,36,5,2,3176.0,1510,2074,48,0,1,0,1,0,0,1
789307833,44,4,3,5,1,34,5,3,8874.0,1590,1849,56,0,1,0,0,0,1,1
823912308,38,3,4,1,1,34,5,1,3402.0,1813,1767,28,1,0,0,1,0,0,1
720746208,52,1,4,4,1,43,6,1,2689.0,2077,1356,33,0,1,0,1,0,0,1
709121283,54,3,1,1,1,36,3,3,1556.0,1278,1615,35,0,1,0,1,0,0,1
714093108,58,2,2,2,1,36,3,3,7372.0,1210,1707,56,1,0,0,0,1,0,1
718368333,26,0,3,1,1,13,6,1,5713.0,789,3323,61,0,1,0,0,0,1,1
806752533,27,1,5,1,1,22,4,1,2965.0,1635,2553,59,1,0,0,0,1,0,1
758521983,33,1,0,4,1,26,3,2,9819.0,1200,2198,40,0,1,0,1,0,0,1
779473308,32,0,1,3,1,14,4,3,8186.0,0,2411,67,0,1,0,0,1,0,1
709376508,58,1,3,1,1,49,3,3,3846.0,1285,1815,47,1,0,0,1,0,0,1
712589658,45,4,1,1,2,30,5,2,13131.0,1965,1795,37,1,0,0,0,0,1,1
712141683,48,3,2,1,1,28,4,2,2944.0,753,3457,61,1,0,0,0,1,0,1
712494108,38,2,5,3,2,36,3,3,34516.0,1954,1872,52,0,1,0,0,1,0,1
721350783,54,2,2,4,1,38,6,3,5660.0,2006,1569,39,0,1,0,1,0,0,1
710133858,40,1,4,1,1,30,5,1,7554.0,1848,4150,64,1,0,0,0,0,1,1
719152383,35,4,1,1,1,26,5,1,2494.0,1316,2946,57,1,0,0,1,0,0,1
715174158,31,1,3,4,1,36,4,1,25215.0,1445,2588,48,0,1,0,1,0,0,1
780040758,40,4,3,2,1,24,5,3,2606.0,1818,1999,50,1,0,0,1,0,0,1
719525358,52,0,4,4,1,43,4,3,8133.0,1942,3310,76,0,1,0,0,1,0,1
710892408,57,1,2,1,1,36,6,2,3101.0,1257,1681,32,1,0,0,1,0,0,1
713295183,48,2,4,4,1,29,6,2,24446.0,1854,3897,75,0,1,1,0,0,0,1
789871233,49,3,2,4,1,39,5,3,2361.0,1342,4316,78,0,1,0,1,0,0,1
712663533,40,4,2,2,1,32,6,4,2441.0,1656,3903,62,0,1,0,0,1,0,1
820906233,45,2,4,2,1,41,5,2,8532.0,2165,3242,63,0,1,0,1,0,0,1
821163408,41,3,0,4,1,37,5,3,16954.0,1588,3411,60,0,1,0,1,0,0,1
708947208,36,2,4,4,1,17,4,3,2900.0,2029,2631,72,0,1,0,0,1,0,1
715261458,37,1,4,1,1,36,6,2,6827.0,0,2621,49,1,0,0,0,1,0,1
789310833,44,3,3,2,1,34,5,2,4513.0,1950,3164,62,1,0,1,0,0,0,1
818294958,52,2,3,5,1,47,3,3,27347.0,719,4040,77,0,1,0,1,0,0,1
713902983,42,3,2,1,1,36,4,3,1676.0,1372,4381,77,1,0,0,1,0,0,1
789012633,30,0,4,1,1,17,3,2,4868.0,1090,2907,69,1,0,0,0,1,0,1
807237783,50,3,1,3,1,45,5,3,20437.0,1020,4166,66,0,1,0,0,1,0,1
803408733,32,2,2,3,1,26,6,1,2239.0,1338,2466,60,0,1,1,0,0,0,1
824667708,32,1,4,1,1,28,6,3,2428.0,1027,3007,84,1,0,0,0,1,0,1
807165033,49,3,5,3,1,44,3,1,15027.0,0,3533,59,0,1,0,0,1,0,1
809984133,37,2,6,5,1,32,3,3,32056.0,1887,2730,68,0,1,0,0,1,0,1
718949433,42,3,3,0,2,31,3,2,34516.0,919,3415,79,1,0,0,0,1,0,1
751227183,36,2,0,4,1,29,3,3,5346.0,1539,2283,51,0,1,0,0,1,0,1
716331408,52,4,0,1,1,36,1,4,2143.0,0,1353,36,1,0,0,1,0,0,0
714199983,48,3,1,3,3,40,5,2,34516.0,2317,3927,68,0,1,0,0,1,0,1
774172158,29,1,0,3,1,19,3,1,23507.0,1990,2650,65,0,1,0,0,1,0,1
708171858,33,3,5,2,1,28,5,2,1864.0,1081,2607,44,1,0,0,1,0,0,1
709074108,36,2,3,3,1,24,5,2,23032.0,840,2787,73,0,1,0,0,1,0,1
721304133,36,4,2,1,1,36,4,1,4277.0,1578,1855,49,1,0,0,1,0,0,1
787430733,56,2,2,2,1,41,5,3,2771.0,1446,1706,27,1,0,0,1,0,0,1
711225933,28,1,2,1,1,36,5,3,2265.0,1935,2306,61,0,1,1,0,0,0,1
717478983,31,2,1,1,1,19,6,2,2853.0,1961,2697,68,1,0,1,0,0,0,1
720949083,44,3,1,1,1,33,5,3,3075.0,2517,3534,53,1,0,0,0,1,0,1
712851108,51,3,2,0,1,31,5,1,15340.0,2331,2965,51,1,0,0,1,0,0,1
713151258,55,3,4,2,1,35,4,1,3065.0,0,3524,69,0,1,0,0,1,0,1
799731033,34,2,6,1,1,28,3,3,1438.3,0,3044,91,1,0,0,0,1,0,1
822138333,61,0,4,2,1,56,4,3,7118.0,813,3964,66,1,0,0,0,1,0,1
708532308,37,2,1,3,1,36,4,2,11419.0,2517,3000,70,0,1,0,0,1,0,1
713718558,46,3,4,2,1,37,6,2,2403.0,0,3393,64,0,1,0,1,0,0,1
778939683,47,3,1,1,1,32,4,3,2821.0,951,1452,38,1,0,0,1,0,0,1
713322633,54,1,4,2,1,43,4,3,2706.0,2517,1682,39,0,1,0,1,0,0,1
754671558,50,3,0,1,1,43,6,1,2999.0,1958,2073,48,1,0,0,0,1,0,1
719291283,36,4,2,1,1,28,5,1,2226.0,1607,2660,62,1,0,0,0,1,0,1
720659283,37,5,4,3,1,31,5,3,3351.0,1847,1910,43,0,1,0,1,0,0,1
719535558,47,4,3,2,1,36,5,1,5570.0,1858,4129,72,0,1,1,0,0,0,1
771032658,54,3,0,4,1,41,3,3,10448.0,1569,1604,39,0,1,0,1,0,0,1
709468683,64,0,2,1,1,56,6,2,2174.0,1397,1755,39,1,0,0,1,0,0,1
719455908,48,3,4,4,1,38,3,3,31501.0,0,3742,75,0,1,0,1,0,0,1
816890883,35,2,1,3,1,30,6,3,21695.0,1257,2266,74,0,1,0,0,1,0,1
709826058,49,2,0,4,1,36,3,1,34516.0,2435,1805,34,0,1,0,1,0,0,1
735008958,42,5,0,3,1,35,6,3,13650.0,1253,1703,53,0,1,0,1,0,0,1
713766183,49,0,1,4,1,36,5,3,16156.0,2517,4160,81,0,1,0,0,1,0,1
719148633,53,2,4,1,1,46,6,2,2413.0,2015,1398,24,1,0,0,1,0,0,1
789266208,56,2,2,4,1,45,3,2,5920.0,1589,1408,28,0,1,0,1,0,0,1
718373658,41,3,3,3,1,28,6,3,5841.0,2463,3817,81,0,1,0,0,1,0,1
712255458,37,3,2,3,1,36,3,1,8418.0,2051,2879,63,0,1,0,0,1,0,1
789494133,30,0,2,1,1,21,5,4,2490.0,1259,2441,53,0,1,0,1,0,0,1
714178458,45,3,5,4,1,35,3,3,20640.0,1603,1792,53,0,1,0,1,0,0,1
717595908,54,1,2,3,1,37,5,1,9453.0,2188,1688,45,0,1,0,1,0,0,1
798114033,46,2,4,3,1,40,4,2,7949.0,1514,3355,58,0,1,0,1,0,0,1
709479558,36,4,3,1,1,36,3,2,2758.0,2168,3073,86,1,0,0,0,1,0,1
778148283,48,2,6,5,1,41,5,2,20148.0,1084,3921,74,0,1,0,0,1,0,1
719363283,59,0,6,1,1,36,3,1,1438.3,0,1904,47,1,0,0,0,1,0,1
716225433,60,1,1,4,1,51,6,3,26566.0,2517,3103,65,0,1,0,0,1,0,1
719882583,44,5,4,3,1,34,3,3,13477.0,2057,3866,67,0,1,0,0,1,0,1
711076533,65,0,3,1,1,42,5,3,9706.0,1968,3435,58,0,1,1,0,0,0,1
820651908,46,3,4,2,1,41,5,2,7457.0,0,3162,64,1,0,0,0,1,0,1
710884683,48,4,4,4,2,40,6,2,34516.0,807,3937,80,0,1,0,1,0,0,1
797468658,53,3,2,5,1,47,5,1,19081.0,2431,1536,31,0,1,0,1,0,0,1
716375883,53,3,1,0,1,36,6,2,2447.0,1558,1716,38,1,0,0,1,0,0,1
711534183,41,2,2,4,1,36,4,2,28830.0,0,3533,57,0,1,0,0,1,0,1
721083258,37,4,2,2,1,22,5,1,2563.0,1638,2064,46,1,0,1,0,0,0,1
717986058,29,0,2,1,1,13,6,3,5240.0,1608,2712,64,1,0,0,0,1,0,1
804610908,49,2,6,1,1,44,4,3,3397.0,1962,3295,66,1,0,0,1,0,0,1
717602733,47,3,6,1,1,35,4,3,1842.0,0,4165,67,0,1,0,0,1,0,1
770952933,53,1,0,1,1,40,4,2,2383.0,1938,1616,37,1,0,0,1,0,0,1
713233908,33,2,4,3,1,21,5,3,20791.0,0,2883,93,0,1,1,0,0,0,1
755365233,34,1,4,3,1,27,5,2,19900.0,1581,3948,96,0,1,0,0,0,1,1
715105908,28,0,4,0,2,15,3,3,32024.0,1232,2507,64,1,0,0,0,1,0,1
712658283,36,3,4,2,1,28,3,2,3701.0,969,3222,86,1,0,0,0,1,0,1
708796458,30,2,4,1,1,18,3,1,4199.0,1903,3016,67,1,0,0,0,1,0,1
713557533,34,3,2,2,1,21,4,1,4353.0,1655,2664,81,0,1,0,0,1,0,1
710524533,38,4,3,2,1,36,4,4,4913.0,2517,899,28,1,0,0,1,0,0,0
713412558,39,4,5,1,1,22,3,3,5454.0,1108,2674,67,1,0,0,1,0,0,1
720000708,32,0,4,0,1,26,3,3,2172.0,1381,2945,69,1,0,0,1,0,0,1
718934058,36,2,6,2,1,26,4,3,2845.0,2517,2396,51,0,1,0,0,1,0,1
710607408,37,3,2,0,1,28,3,1,18570.0,1524,3999,96,1,0,0,0,1,0,1
717613233,45,4,1,3,2,33,5,2,25907.0,745,2058,56,0,1,0,1,0,0,1
821710308,38,3,1,1,1,33,5,3,2206.0,2018,1739,35,1,0,0,0,1,0,1
716089983,31,0,4,2,1,24,3,1,12050.0,1732,2015,46,0,1,0,0,1,0,1
720430083,65,0,2,1,1,36,3,3,2107.0,1008,3913,67,0,1,0,0,0,1,1
712071708,63,0,4,1,1,36,6,3,2107.0,1351,1320,35,1,0,0,1,0,0,1
770721858,65,1,4,1,1,56,3,2,3539.0,2517,1463,31,0,1,0,1,0,0,1
751381458,43,3,3,0,1,36,3,3,27175.0,775,3814,72,1,0,0,1,0,0,1
715629783,51,1,4,2,2,36,6,2,17905.0,980,4399,64,0,1,0,1,0,0,1
768886533,37,3,4,3,1,31,3,1,4940.0,1199,3246,57,0,1,0,1,0,0,1
711023508,55,1,4,0,1,43,5,4,3161.0,1389,1547,30,1,0,0,1,0,0,1
711291558,27,0,1,3,1,36,4,3,2464.0,0,2636,50,0,1,0,0,1,0,1
714929283,34,0,2,2,1,36,5,1,3203.0,2229,2625,52,1,0,0,1,0,0,1
710958033,49,5,1,1,1,39,3,2,1993.0,0,4075,76,1,0,0,0,1,0,1
711368283,39,2,0,4,1,27,3,3,34516.0,1629,3448,53,0,1,0,1,0,0,1
807275733,27,0,5,0,1,22,5,2,7130.0,873,2498,37,0,1,0,0,1,0,1
708231183,30,1,1,0,1,22,5,3,12539.0,910,2643,72,0,1,1,0,0,0,1
789690483,39,4,2,4,1,25,6,2,8208.0,0,3135,39,0,1,0,1,0,0,1
789338583,42,2,6,4,1,32,4,2,26222.0,1073,1988,30,0,1,0,1,0,0,1
717411483,55,4,3,4,1,36,4,2,34173.0,1194,3731,69,0,1,1,0,0,0,1
720799608,57,2,4,2,1,49,5,1,3377.0,1720,1621,32,1,0,0,1,0,0,1
714112383,53,2,4,5,1,43,6,3,5882.0,2335,1380,30,0,1,0,1,0,0,1
717994608,51,0,4,4,1,40,4,3,7158.0,0,2113,60,0,1,0,1,0,0,1
798558783,47,3,4,1,1,41,6,1,5833.0,1747,3732,75,0,1,0,1,0,0,1
716875083,26,0,2,2,1,36,6,3,4152.0,0,2351,42,1,0,0,0,1,0,1
714603558,37,2,2,2,1,24,6,2,11699.0,1758,2007,46,0,1,0,0,1,0,1
789903708,45,2,1,2,1,35,6,3,4505.0,1562,3968,68,1,0,0,0,1,0,1
801989733,55,2,1,3,1,48,6,3,7667.0,1193,3915,76,0,1,0,0,1,0,1
789504183,37,4,4,5,1,28,3,3,34516.0,0,2574,62,0,1,0,0,1,0,1
714574083,36,3,4,1,1,31,3,2,2937.0,2159,2511,51,1,0,0,0,1,0,1
717978033,36,1,2,1,1,36,5,3,5257.0,1572,2822,73,1,0,0,0,1,0,1
711256908,39,2,2,3,1,28,6,3,10331.0,957,3695,81,0,1,0,0,1,0,1
721023708,47,4,1,3,1,36,3,3,17557.0,0,2142,62,0,1,0,1,0,0,1
714522258,56,2,4,1,1,48,6,3,4366.0,1590,1596,37,1,0,0,1,0,0,1
714247458,56,4,1,0,1,46,6,2,8037.0,2276,3271,71,1,0,0,0,1,0,1
780416433,38,2,0,1,1,25,4,1,8740.0,734,2169,38,0,1,0,1,0,0,1
713644758,49,3,4,5,1,36,6,2,8514.0,2013,4098,74,0,1,0,0,1,0,1
