Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
37,0,2,3,0
78,0,3,2,1
38,0,3,5,0
84,1966,6,3,1
82,834,4,2,1
54,0,5,2,0
93,1760,3,4,1
59,2122,3,2,1
93,2176,4,5,1
79,1902,6,4,1
33,1431,4,3,0
72,0,4,1,1
46,0,6,3,0
79,1838,6,2,1
92,1862,6,4,1
71,0,4,3,1
60,1562,3,2,1
27,0,3,3,0
45,890,4,3,0
49,1593,3,3,0
73,1720,6,2,1
51,503,5,3,0
65,2397,5,6,1
48,628,4,3,0
39,0,5,3,0
61,2220,6,2,1
81,2214,3,6,1
61,0,3,2,1
81,0,4,3,1
69,1307,5,2,1
79,0,3,2,1
82,1589,3,2,1
43,2396,3,2,0
70,999,5,2,1
67,1759,6,3,1
83,0,5,1,1
70,0,6,3,1
76,995,4,1,1
79,1445,3,0,1
50,2517,5,3,0
77,1472,6,2,1
87,0,3,3,1
88,1595,5,3,1
42,691,5,3,0
32,0,3,2,0
35,1958,3,4,0
93,1204,3,0,1
53,0,1,5,0
82,0,3,2,1
84,833,6,2,1
74,1687,3,2,1
77,1480,3,1,1
73,699,3,2,1
74,801,5,1,1
71,686,4,3,1
73,1684,5,1,1
86,1397,5,1,1
71,816,5,1,1
45,0,5,3,0
66,2085,3,2,1
70,1663,5,3,1
71,2277,5,2,1
70,900,5,3,1
45,0,3,2,0
67,0,6,2,1
73,0,5,1,1
44,1037,5,1,0
68,2517,6,3,1
80,1664,6,3,1
84,882,4,1,1
57,752,3,2,1
85,0,4,3,1
61,1718,4,2,1
77,1671,5,1,1
58,0,4,3,1
73,2297,5,2,1
66,0,5,1,1
83,1009,3,2,1
94,1952,4,2,1
82,0,3,2,1
77,653,6,1,1
49,0,4,2,0
82,2332,5,1,1
78,1118,4,1,1
80,1839,6,3,1
44,0,6,3,0
93,1736,6,3,1
80,812,4,3,1
63,1633,4,0,1
68,2517,3,3,1
68,2517,5,2,1
37,2517,4,2,0
83,1800,6,2,1
83,0,4,5,1
66,808,5,1,1
86,2185,6,3,1
88,834,3,6,1
70,656,5,2,1
46,0,4,3,0
79,726,5,2,1
88,1671,5,2,1
43,0,4,2,0
63,883,3,1,1
70,2121,5,1,1
40,0,3,0,0
38,0,6,4,0
87,2517,3,1,1
70,1297,3,3,1
64,2517,5,3,0
63,682,4,0,1
98,0,3,1,1
83,2495,5,3,1
34,0,6,2,0
71,1087,5,1,1
46,0,4,2,0
102,2509,5,3,1
63,0,3,2,1
65,0,3,2,1
85,0,3,2,1
82,1585,4,2,1
71,796,5,2,1
74,0,4,3,1
79,1379,4,4,1
82,0,5,3,1
73,1359,4,6,1
43,1030,3,3,0
71,0,5,2,1
73,955,6,3,1
92,0,4,2,1
72,2019,6,2,1
91,1979,6,1,1
78,0,5,3,1
85,2240,6,2,1
81,1581,6,2,1
68,1590,4,1,1
79,1281,4,2,1
64,1339,3,2,1
69,745,5,4,1
89,0,6,3,1
80,2517,5,3,1
86,1915,5,1,1
45,2517,5,2,0
72,0,6,1,1
75,0,5,2,1
79,0,5,3,1
86,1008,3,1,1
54,0,6,1,1
76,0,5,2,1
90,2107,3,1,1
43,550,3,3,0
66,0,5,2,1
76,1892,5,3,1
80,2138,3,2,1
81,2517,4,2,1
65,1336,4,1,1
70,2336,5,2,1
36,0,3,3,0
85,1612,3,1,1
43,2517,3,3,0
86,1678,4,2,1
46,0,4,3,0
31,0,3,4,0
69,1835,6,3,1
82,1437,4,2,1
79,2292,4,3,1
56,796,4,1,1
72,0,6,1,1
71,0,4,2,1
65,0,3,3,1
73,1311,4,3,1
69,2157,6,1,1
55,1683,5,2,1
57,0,5,3,0
55,1494,6,2,1
89,2517,3,3,1
85,2143,6,2,1
73,1554,4,3,1
73,944,3,3,1
90,995,3,2,1
75,774,6,3,1
35,0,6,3,0
73,0,3,2,1
90,666,3,3,1
69,0,3,5,1
45,0,6,3,0
61,1952,3,4,1
91,2412,4,5,1
93,0,4,5,1
77,900,4,1,1
69,1871,6,5,1
71,863,6,4,1
68,1127,4,3,1
74,0,5,3,1
64,918,5,2,1
67,1162,5,4,1
86,2517,5,5,1
75,1716,5,3,1
66,0,3,2,1
85,1216,5,4,1
87,2268,5,3,1
78,1240,5,4,1
68,2005,5,4,1
51,0,4,2,0
74,621,3,5,1
52,2076,6,3,1
41,0,4,3,0
81,2517,6,5,1
72,859,4,5,1
67,1528,6,3,1
83,728,4,5,1
72,0,5,4,1
48,0,4,4,0
82,1431,6,4,1
89,996,4,3,1
64,666,3,4,1
80,874,6,5,1
78,1055,3,5,1
88,2162,6,5,1
70,0,5,3,0
52,662,5,3,0
76,1251,5,5,1
77,1028,6,5,1
82,1328,4,4,1
73,1979,4,3,1
44,910,3,3,0
59,749,3,5,1
46,2517,3,2,0
66,2094,3,3,1
66,1044,6,4,1
76,0,6,5,1
82,2366,4,3,1
33,0,5,2,0
82,1223,6,5,1
76,1325,5,3,1
81,2387,3,5,1
79,1688,3,4,1
86,0,5,5,1
79,0,5,3,1
69,1197,4,2,1
87,738,5,3,1
89,0,3,3,1
71,969,6,3,1
49,275,4,3,0
90,0,5,4,1
82,0,5,4,1
75,1699,4,4,1
99,1250,3,3,1
84,829,3,5,1
67,1117,6,3,1
73,0,4,2,1
53,1546,4,5,1
47,0,1,3,0
67,2387,5,3,0
60,0,3,1,1
74,771,5,5,1
83,636,6,4,1
86,1201,6,3,1
75,1828,4,2,1
88,2374,5,4,1
73,0,5,5,1
71,850,4,3,1
84,2020,5,3,1
81,992,6,4,1
44,0,1,2,0
73,1156,6,5,1
85,2025,5,1,1
65,1686,6,1,1
40,0,5,3,0
86,1693,5,4,1
84,0,5,5,1
65,1944,6,4,1
74,0,6,2,1
88,1369,3,3,1
74,1446,4,4,1
80,1382,3,3,1
87,1224,4,5,1
92,867,3,3,1
84,2517,4,5,1
80,0,4,1,1
62,2235,4,4,1
60,813,4,2,0
80,1237,4,3,1
77,0,6,3,1
78,2508,4,4,1
67,1258,5,3,1
72,1694,4,4,1
62,0,6,2,1
66,1067,5,3,1
58,1355,6,5,1
43,1689,4,2,0
66,1019,5,3,1
78,0,5,5,1
92,0,5,3,1
78,0,6,3,1
65,689,6,2,1
73,1925,5,4,1
85,848,6,3,1
79,0,5,5,1
81,986,5,4,1
78,1591,4,3,1
38,0,5,2,0
89,1414,4,4,1
55,0,6,3,0
46,0,6,3,0
67,1169,4,5,1
52,0,5,2,0
72,0,4,5,1
81,0,6,2,1
69,2217,3,3,1
43,0,4,4,0
81,688,4,4,1
47,0,3,2,0
47,0,6,3,0
90,2215,3,3,1
52,1286,5,5,1
89,2517,6,1,1
79,0,4,5,1
81,0,3,5,1
89,1649,3,5,1
62,1030,5,5,1
81,1811,4,4,1
79,1154,6,4,1
68,0,4,2,1
87,1488,5,3,1
85,1873,5,4,1
66,1943,4,2,1
83,632,6,4,1
61,0,3,4,1
69,0,3,1,1
87,2007,4,3,1
67,1774,6,4,1
65,2013,6,3,1
42,546,3,5,0
83,1256,3,4,1
53,1384,3,2,0
80,0,5,2,1
40,0,5,2,0
62,876,6,5,1
79,1258,6,3,1
70,1059,5,1,1
82,468,5,4,1
46,2517,3,4,0
101,1151,3,2,1
75,870,3,1,1
70,1798,3,2,1
74,1620,5,2,1
69,780,6,2,1
81,1249,4,2,1
45,287,4,5,0
77,2517,4,3,1
81,831,4,3,1
90,1638,6,2,1
72,2266,3,2,1
67,1112,6,3,1
44,0,3,3,0
51,915,5,1,0
72,1839,6,3,1
78,2384,6,3,1
79,1523,4,1,1
82,1911,3,2,1
62,932,3,4,1
68,1136,5,1,1
78,1620,5,2,1
78,1081,4,4,1
76,1356,5,2,1
39,0,3,3,0
73,990,3,2,1
81,0,6,1,1
42,0,4,3,0
51,382,4,3,0
80,1084,6,1,1
71,1232,6,3,1
56,1498,5,3,1
86,0,5,1,1
90,1804,3,3,1
88,0,6,4,1
59,0,5,2,0
90,1033,3,4,1
87,1616,5,6,1
87,2185,5,4,1
69,2154,3,1,1
78,1630,6,4,1
81,1525,4,3,1
53,0,5,3,0
69,0,3,3,1
45,0,6,2,0
32,794,4,3,0
82,0,4,3,1
80,0,4,2,1
53,855,4,3,1
81,1081,5,2,1
75,1235,3,3,1
70,0,6,4,1
54,0,1,2,0
78,1548,4,2,1
83,1779,6,3,1
80,0,6,3,1
86,1749,6,3,1
54,2517,4,3,0
78,1210,4,1,1
68,2517,5,3,1
84,2327,4,4,1
89,611,5,3,1
81,1860,4,4,1
88,750,3,1,1
81,1823,4,2,1
84,1262,6,4,1
85,1627,6,3,1
86,1608,4,2,1
44,0,5,4,0
86,960,4,4,1
50,2517,3,2,0
49,0,6,4,1
66,0,3,2,1
32,1992,6,2,1
84,0,6,6,1
81,1388,4,3,1
59,0,5,2,1
54,1400,3,3,1
36,1461,5,2,0
54,0,4,2,0
83,0,3,3,1
82,1629,3,4,1
85,1590,6,2,1
72,1745,3,2,1
69,1430,6,4,1
84,1140,5,4,1
71,0,6,3,1
76,1597,3,4,1
96,971,4,3,1
94,1706,5,3,1
71,0,5,3,1
79,1384,3,1,1
37,2498,4,3,0
79,1592,6,1,1
76,676,4,3,1
41,0,5,3,0
76,0,3,2,1
88,713,3,4,1
57,0,6,2,0
71,1731,5,2,1
90,0,3,1,1
68,813,3,1,1
88,0,3,3,1
76,1750,6,4,1
72,1352,5,2,1
81,1971,4,4,1
73,821,5,6,1
76,1986,4,3,1
76,1133,6,1,1
45,0,4,3,0
57,0,5,1,1
79,0,6,2,1
93,726,3,3,1
82,1028,4,1,1
46,2256,6,2,0
82,2222,5,2,1
88,1291,3,4,1
76,0,6,3,1
37,799,5,2,0
85,0,3,2,1
42,2000,5,3,0
30,0,5,3,0
78,1329,6,2,1
77,1045,5,2,1
73,1560,5,6,1
84,1095,3,2,1
79,0,3,2,1
86,2200,5,1,1
46,1307,2,3,0
89,982,4,4,1
77,0,3,1,1
46,0,5,3,0
80,1664,5,1,1
64,991,5,4,1
79,0,3,2,1
81,1863,3,2,1
81,0,3,4,1
45,1083,5,4,0
50,1742,6,3,0
34,1341,3,3,0
83,1631,6,2,1
82,1408,4,4,1
78,0,4,3,1
84,2517,4,2,1
74,1419,3,1,1
79,642,5,3,1
79,890,4,5,1
40,850,6,2,0
64,2277,3,1,1
90,1434,3,2,1
86,0,5,1,1
40,327,5,3,0
66,1145,3,4,1
74,2148,4,3,1
66,1551,6,2,1
65,1156,3,2,1
65,1495,6,3,1
88,2219,3,3,1
73,888,5,1,1
48,0,5,3,0
80,2517,5,1,1
61,1956,4,1,1
87,1639,3,2,1
30,1446,5,3,0
65,2517,3,1,1
40,0,2,6,0
71,1308,6,3,1
67,1123,5,3,1
78,793,5,1,1
87,0,4,3,1
39,0,5,3,0
41,2013,6,1,0
82,1329,3,4,1
46,605,5,3,0
48,913,5,3,0
82,0,3,5,1
71,1586,3,2,1
80,0,4,3,1
77,1105,5,3,1
55,2517,5,1,1
51,2517,3,3,0
43,0,3,3,0
43,0,1,3,0
69,1366,6,3,1
76,1453,3,3,1
67,0,6,4,1
70,0,5,2,1
60,1912,3,4,1
78,0,6,4,1
73,1494,4,2,1
87,0,3,4,1
59,268,5,4,0
70,0,5,2,1
83,2517,5,2,1
52,1864,5,4,1
83,1336,5,2,1
63,773,6,2,1
77,1992,3,3,1
69,1346,6,2,1
83,941,5,2,1
99,0,5,4,1
75,0,4,2,1
68,621,3,2,1
95,0,5,2,1
89,1066,4,4,1
83,1879,5,2,1
79,2201,3,4,1
62,1658,4,4,1
79,0,6,4,1
70,989,3,2,1
78,1436,5,6,1
38,0,2,3,0
66,0,6,2,1
47,0,3,3,0
79,1335,5,3,1
68,1221,6,4,1
80,1581,6,5,1
61,1597,3,1,1
39,2517,4,2,0
72,1594,4,2,1
93,2182,5,2,1
83,2517,3,3,1
65,0,5,3,1
75,1670,3,3,1
79,1722,3,4,1
82,905,6,4,1
41,0,6,3,0
66,1927,3,3,1
45,0,4,3,0
82,0,5,4,1
71,2159,6,1,1
81,1383,5,1,1
86,0,3,3,1
42,0,1,3,0
62,0,4,3,1
36,1079,5,3,0
68,1364,3,4,1
74,0,4,4,1
83,1010,5,2,1
95,1513,6,1,1
79,1618,6,1,1
89,915,6,3,1
81,0,3,1,1
39,2517,1,3,0
73,0,4,4,1
81,0,5,5,1
75,0,4,2,1
90,1733,6,3,1
84,1347,5,2,1
89,1480,3,4,1
43,0,3,3,0
81,1352,5,4,1
79,1793,6,4,1
68,1341,5,4,1
90,1091,3,2,1
43,1963,5,3,0
68,901,3,2,1
68,1112,3,2,1
70,0,6,2,1
76,1655,5,3,1
59,0,3,3,0
79,0,6,1,1
65,1730,6,3,1
77,935,4,2,1
63,2517,6,1,1
32,0,3,3,0
92,980,5,2,1
73,931,4,2,1
76,1218,6,4,1
64,1527,4,1,1
82,1010,5,2,1
82,0,4,4,1
44,0,3,2,0
75,1661,6,2,1
72,0,4,3,1
44,0,1,3,0
61,746,5,4,1
68,1781,3,2,1
67,1832,4,4,1
90,0,6,1,1
73,893,4,2,1
72,1764,5,4,1
71,1720,6,3,1
82,0,3,3,1
89,0,6,1,1
69,860,6,1,1
83,1181,5,3,1
41,0,6,2,0
71,0,3,4,1
41,0,3,3,0
71,1320,5,3,1
60,1205,5,3,1
78,1057,5,4,1
48,0,5,3,0
76,757,6,2,1
90,723,3,1,1
50,920,2,3,0
86,1002,3,1,1
73,0,4,3,1
59,1596,5,4,1
89,1222,3,3,1
81,1172,6,4,1
69,1402,6,1,1
44,0,3,2,0
87,879,5,3,1
66,1942,5,1,1
73,2385,3,2,1
22,214,1,3,0
55,2012,4,3,1
86,1495,6,3,1
82,1664,5,5,1
103,2081,3,4,1
92,694,5,2,1
75,1336,4,3,1
74,885,3,4,1
87,1162,5,1,1
40,0,2,3,0
86,1606,3,3,1
40,1381,6,3,0
69,834,6,3,1
91,1077,6,1,1
67,0,4,4,1
88,0,5,2,1
42,0,5,3,0
73,0,5,1,1
76,557,3,4,1
53,2517,1,3,0
90,925,3,3,1
65,1242,5,2,1
80,2344,4,3,1
83,1898,5,4,1
62,642,5,4,1
35,0,3,4,0
77,2517,5,2,1
76,1680,6,2,1
66,1696,6,3,1
80,1965,4,2,1
64,685,6,4,1
79,1331,3,3,1
65,0,6,1,1
65,788,6,3,1
43,0,4,4,0
73,733,3,2,1
87,1503,6,3,1
34,0,4,1,0
69,2473,4,2,1
74,1516,4,2,1
91,0,3,3,1
74,908,5,3,1
85,2444,5,1,1
76,1600,6,3,1
81,1446,3,1,1
68,0,3,1,1
35,186,1,4,0
67,1722,6,2,1
39,1707,6,4,0
67,641,3,2,1
55,2517,5,4,1
62,682,5,3,1
76,807,6,2,1
88,1599,3,3,1
71,1682,6,5,1
50,1868,1,4,0
86,1073,4,4,1
45,725,4,3,0
83,1449,5,1,1
52,1837,3,4,0
45,0,4,2,0
77,0,4,3,1
88,1488,5,2,1
92,0,5,1,1
64,1368,6,3,1
93,1914,5,4,1
45,0,2,3,0
83,2422,6,2,1
79,0,4,4,1
53,2517,1,2,0
35,0,3,3,0
83,1588,5,2,1
84,0,5,2,1
50,0,1,3,0
91,929,5,2,1
86,0,3,3,1
66,540,4,1,1
45,0,6,3,0
74,1756,3,2,1
70,0,3,1,1
48,2139,2,3,0
79,850,4,2,1
72,1219,4,1,1
45,0,6,3,0
43,2517,6,3,0
78,870,5,1,1
80,0,3,3,1
56,2079,6,3,1
64,0,6,4,1
36,2437,3,2,0
74,0,6,1,1
43,2517,6,2,0
59,797,6,3,1
43,875,4,3,0
71,1906,3,3,1
83,537,6,1,1
69,927,4,3,1
85,1146,6,3,1
79,1310,4,6,1
68,913,3,3,1
47,577,4,2,0
73,2231,5,4,1
80,0,4,3,1
62,1375,4,4,1
83,1155,5,3,1
85,1557,4,2,1
65,1449,4,1,1
78,1088,5,3,1
71,1176,3,3,1
78,1183,5,4,1
45,400,1,3,0
74,1356,4,1,1
70,2338,6,1,1
75,2216,5,1,1
76,1970,3,1,1
85,1085,5,2,1
77,0,6,2,1
36,644,1,2,0
86,2094,4,1,1
75,736,3,4,1
81,2458,4,3,1
82,0,5,3,1
64,1156,3,2,1
38,0,3,3,0
42,0,1,2,0
80,1268,3,4,1
50,0,4,3,0
69,0,5,2,1
69,1782,6,4,1
45,0,4,1,0
66,0,3,3,1
82,1593,5,3,1
75,2018,5,1,1
76,0,3,4,1
83,2235,6,3,1
68,801,5,2,1
64,577,5,3,1
38,0,2,3,0
79,1667,3,2,1
61,1333,5,4,1
72,2133,3,3,1
65,1409,6,2,1
78,995,4,4,1
37,0,3,4,0
75,1395,5,2,1
87,740,6,2,1
73,2087,6,2,1
82,0,3,1,1
75,0,6,4,1
97,962,3,2,1
82,1799,4,2,1
87,887,6,3,1
76,1553,5,2,1
76,1353,4,2,1
67,908,3,2,1
72,545,3,4,1
81,0,6,2,1
81,0,3,3,1
89,1726,3,3,1
77,879,5,4,1
88,0,5,2,1
72,1392,3,2,1
85,0,4,2,1
82,2458,4,4,1
72,1109,3,1,1
38,0,4,3,0
68,1935,3,1,1
75,968,4,1,1
72,868,4,2,1
31,613,4,2,0
50,0,6,2,0
75,1533,3,2,1
81,1337,5,1,1
35,725,3,3,0
79,1214,5,4,1
84,922,6,2,1
90,1058,3,1,1
32,1720,4,3,0
71,1584,5,2,1
88,0,6,4,1
49,0,6,5,0
88,2048,6,3,1
87,1018,4,1,1
42,744,4,3,0
41,0,1,3,0
81,1378,6,2,1
87,1169,3,2,1
82,1489,5,3,1
45,2517,4,3,0
85,1143,5,2,1
75,0,3,1,1
78,1556,3,2,1
82,1165,5,3,1
82,1276,6,1,1
86,1366,5,1,1
56,0,5,3,0
69,1521,5,2,1
87,1984,3,3,1
79,1416,4,4,1
75,879,4,4,1
71,1264,6,3,1
47,2065,3,2,1
39,0,6,3,0
55,0,3,3,0
55,1482,3,1,1
57,2378,3,3,0
41,0,4,3,0
60,970,5,2,1
41,2353,4,3,0
77,0,4,3,1
84,1177,6,1,1
57,1576,3,3,0
49,940,3,3,0
74,967,3,3,1
47,0,3,3,0
67,730,6,1,1
75,1852,3,2,1
72,2440,3,6,1
87,748,5,2,1
83,1782,3,2,1
76,1856,6,1,1
80,429,4,1,1
71,1697,6,2,1
93,1923,5,2,1
86,491,5,1,1
82,1517,4,2,1
73,2351,4,3,1
64,1690,3,3,1
76,1658,5,2,1
75,0,3,1,1
80,743,3,2,1
76,1303,4,2,1
81,1720,4,2,1
75,0,6,1,1
83,0,4,1,1
51,0,4,2,0
70,0,5,1,1
43,919,6,1,1
70,1271,6,2,1
80,1164,5,1,1
73,958,6,1,1
67,821,3,2,1
90,0,3,2,1
76,1169,4,3,1
89,1555,3,2,1
64,2507,4,3,1
84,491,4,2,1
92,1110,5,3,1
75,1904,6,2,1
81,693,3,3,1
56,0,4,2,1
70,2148,4,1,1
50,1867,3,3,0
61,0,5,1,1
40,2517,2,2,0
78,0,3,2,1
82,0,4,2,1
75,0,4,2,1
78,912,3,3,1
42,0,3,3,0
65,1183,3,1,1
79,1314,4,3,1
84,1598,3,3,1
72,2048,4,2,1
54,0,4,3,0
77,0,4,2,1
82,1766,5,1,1
78,1062,6,2,1
76,1794,3,1,1
72,0,4,1,1
81,966,4,3,1
35,1035,2,4,0
77,1015,6,2,1
79,623,4,3,1
56,1220,4,3,1
80,0,4,2,1
41,0,4,3,0
49,1350,1,3,0
78,1848,4,2,1
71,703,4,1,1
62,1751,6,3,1
79,2499,3,3,1
53,0,2,3,0
70,1579,5,2,1
54,193,4,2,0
87,1342,3,3,1
31,0,3,2,0
62,1471,3,2,1
94,896,4,2,1
69,2248,5,1,1
48,0,4,2,0
80,0,6,1,1
40,978,4,2,0
67,863,5,3,1
76,1267,3,2,1
65,1326,6,2,1
81,622,4,3,1
81,751,4,1,1
77,1477,6,1,1
87,0,5,2,1
92,1704,6,3,1
69,851,6,1,1
64,0,5,1,1
75,1604,5,3,1
67,1319,6,1,1
81,1860,5,1,1
90,927,5,2,1
77,1172,4,2,1
83,1256,4,2,1
92,0,6,1,1
86,0,3,1,1
77,929,4,1,1
71,0,5,3,1
87,0,5,1,1
73,787,4,2,1
70,1786,4,3,1
76,1556,5,2,1
30,0,2,3,0
81,1332,5,2,1
85,1357,5,2,1
63,1741,3,1,1
44,0,3,2,0
45,257,3,3,0
83,1013,5,1,1
73,1299,3,1,1
76,1470,4,3,1
88,1884,3,1,1
68,0,4,2,1
81,1373,3,3,1
74,1832,6,1,1
84,1878,4,6,1
96,764,5,2,1
77,1566,3,3,1
84,913,6,4,1
76,1530,6,3,1
84,0,3,2,1
77,869,6,2,1
48,2517,3,3,0
93,0,4,5,1
82,0,3,1,1
83,2034,3,3,1
69,0,3,3,1
76,958,3,1,1
37,946,4,3,0
66,2517,6,2,1
65,843,6,3,1
80,1792,4,3,1
73,1176,6,2,1
96,2336,4,2,1
86,1133,3,3,1
43,0,4,2,0
71,1231,5,1,1
63,1719,5,1,1
94,1384,5,4,1
94,960,3,3,1
66,0,6,3,1
71,2364,6,2,1
79,635,3,2,1
63,1274,6,3,1
81,1288,6,1,1
76,2053,3,2,1
78,0,4,3,1
28,0,3,3,0
79,2269,6,2,1
88,2296,3,2,1
56,0,3,3,1
69,501,3,3,1
86,1759,3,1,1
91,889,3,2,1
79,1059,6,2,1
83,1185,5,3,1
75,0,6,1,1
66,1435,3,3,1
73,1279,3,1,1
64,786,4,3,1
79,1713,6,2,1
90,1566,4,3,1
81,2452,3,3,1
81,1559,4,2,1
30,731,3,3,0
76,1235,6,2,1
81,2517,4,2,1
87,0,4,6,1
70,0,6,3,1
84,2356,6,3,1
87,2517,6,2,1
60,2517,6,5,1
56,0,3,2,0
80,0,4,4,1
74,729,5,3,1
69,1667,5,3,1
70,808,5,2,1
58,1759,6,2,1
81,1935,3,3,1
78,716,3,3,1
78,1748,5,1,1
90,1965,5,1,1
41,0,3,3,0
40,496,2,3,0
40,0,4,3,0
81,1734,5,2,1
77,2023,6,3,1
84,1450,5,3,1
82,1595,6,1,1
66,1981,3,3,1
92,1760,4,3,1
45,0,4,2,0
81,2203,6,2,1
78,1928,6,3,1
77,2440,6,6,1
75,979,5,3,1
48,0,3,3,0
82,1437,5,1,1
77,0,4,2,1
72,1373,5,1,1
86,0,3,2,1
65,944,3,1,1
56,0,4,2,0
76,0,4,3,1
70,1499,6,3,1
74,1869,5,2,1
78,743,3,2,1
48,1487,4,3,1
63,1925,5,2,1
89,0,3,2,1
78,1288,6,1,1
75,1410,3,3,1
64,1106,3,3,1
88,0,5,3,1
77,0,3,2,1
92,0,4,3,1
60,1519,4,2,1
69,0,6,3,1
92,0,3,2,1
79,1879,3,1,1
87,1992,3,1,1
71,775,4,1,1
79,0,6,3,1
62,2491,6,3,1
50,2517,3,1,0
85,1787,3,1,1
81,0,5,2,1
40,1853,3,3,0
86,1935,6,1,1
87,1249,5,3,1
40,0,6,3,0
77,1291,3,2,1
67,793,6,1,1
70,1089,6,2,1
49,2203,3,2,0
93,2415,5,3,1
74,1186,4,3,1
76,2290,5,1,1
56,0,1,3,0
77,0,6,1,1
51,1881,2,2,0
43,0,4,3,0
43,0,3,3,0
71,971,4,2,1
32,2332,3,3,0
45,493,3,3,0
76,0,5,1,1
70,541,5,3,1
29,1060,5,2,0
63,2422,6,1,1
45,0,2,3,0
68,2208,4,2,1
79,0,6,3,1
81,0,5,3,1
39,2463,3,3,0
80,0,3,2,1
77,1486,6,3,1
88,1785,4,3,1
87,2517,5,3,1
83,2133,5,3,1
76,1276,3,2,1
45,0,2,2,0
68,1743,5,2,1
67,2417,5,3,1
37,1872,3,3,0
87,1841,5,3,1
82,1140,5,2,1
86,1716,3,2,1
74,1396,6,2,1
74,1702,4,2,1
72,1215,6,2,1
75,1614,4,3,1
73,0,3,3,1
61,0,5,2,0
69,1980,6,2,1
87,2517,4,3,1
87,1243,4,1,1
38,243,4,3,0
75,1867,4,2,1
98,0,6,1,1
79,1998,6,1,1
94,949,4,1,1
43,0,3,3,0
47,986,2,3,0
82,0,5,1,1
80,1740,6,3,1
69,658,3,3,1
76,878,4,2,1
75,2114,4,3,1
44,868,3,3,0
67,1898,4,3,1
88,2517,4,1,1
89,0,5,5,1
78,2517,4,3,1
39,2189,3,3,0
41,2517,4,3,0
92,1411,2,2,1
81,1209,5,3,1
94,1304,5,3,1
72,590,2,1,1
71,1163,1,3,1
85,1694,2,3,1
63,0,2,2,1
83,745,1,2,1
69,2465,1,3,1
41,317,3,3,0
82,1603,3,1,1
92,2140,2,1,1
77,1434,2,2,1
74,1176,2,1,1
70,1003,3,2,1
92,1520,3,3,1
78,1228,2,2,1
77,1830,3,3,1
66,0,3,3,1
42,2505,2,2,0
42,2152,5,2,0
79,966,2,3,1
74,1490,2,3,1
47,1618,3,1,1
70,1818,3,3,1
79,2047,3,3,1
83,618,3,3,1
58,1912,2,1,1
84,2517,3,1,1
87,778,3,1,1
37,0,3,2,0
81,907,2,1,1
91,1119,2,1,1
76,2517,2,3,1
77,1229,2,2,1
85,0,3,2,1
81,1260,3,2,1
55,0,3,3,0
67,987,3,2,1
73,1196,2,2,1
78,0,3,2,1
81,2198,3,3,1
78,913,3,3,1
35,0,2,4,0
76,0,3,1,1
47,1794,3,3,0
79,2395,2,1,1
79,1360,3,3,1
51,872,3,2,0
82,641,3,1,1
48,468,2,3,0
90,1197,2,2,1
51,0,2,2,0
85,0,3,2,1
81,2517,3,2,1
88,2517,3,1,1
44,1331,3,2,0
59,0,3,2,1
79,0,3,2,1
98,1190,2,3,1
77,941,3,3,1
87,0,3,3,1
73,1139,2,3,1
67,1404,3,2,1
58,965,2,3,0
52,0,2,2,0
72,0,2,3,1
80,2517,3,1,1
37,0,2,2,0
76,1540,3,1,1
85,1907,2,6,1
73,0,3,1,1
81,2482,2,3,1
89,2517,3,2,1
83,2372,2,3,1
50,2517,3,3,0
77,2238,3,1,1
82,1722,2,1,1
69,1781,2,3,1
62,1247,2,2,1
74,1289,3,2,1
62,2052,2,1,1
65,1167,2,1,1
82,1789,3,4,1
87,0,2,1,1
31,0,2,2,0
79,630,2,3,1
78,1724,2,1,1
37,0,2,5,0
69,2163,3,3,1
79,0,3,1,1
79,1621,3,2,1
51,0,3,3,0
48,0,2,3,0
61,0,2,1,1
85,1392,2,5,1
75,0,2,3,1
70,1495,3,2,1
77,2296,3,3,1
71,1304,2,1,1
63,1999,3,3,1
83,2136,3,1,1
84,1869,3,1,1
86,959,3,2,1
84,1333,3,2,1
91,0,3,2,1
79,809,2,3,1
55,0,3,3,0
83,491,2,1,1
72,768,3,2,1
87,0,3,1,1
76,1185,2,2,1
85,1395,2,2,1
79,1405,3,3,1
66,2033,2,3,1
62,923,3,2,1
61,1290,3,3,1
34,0,4,3,0
44,2176,3,5,0
80,794,2,3,1
75,1396,3,3,1
81,965,3,3,1
82,1737,3,2,1
62,1325,2,2,1
73,1259,3,2,1
78,1235,2,3,1
75,1171,1,2,1
77,0,1,3,1
34,1476,1,3,0
71,2517,2,1,1
87,0,2,3,1
37,0,4,3,0
76,0,2,1,1
89,787,2,3,1
72,0,1,1,1
80,1195,1,1,1
84,945,2,3,1
46,0,2,3,0
41,357,2,4,0
38,0,2,2,0
40,0,5,3,0
69,851,2,2,1
66,1830,1,2,1
74,1446,2,2,1
75,1641,1,2,1
78,1793,1,3,1
43,2430,5,3,0
62,1454,2,2,1
79,1047,2,2,1
84,2262,2,3,1
81,710,2,3,1
74,1897,2,3,1
35,0,4,3,0
86,859,2,3,1
83,0,1,2,1
87,1122,2,2,1
81,1419,1,6,1
88,820,1,2,1
63,1582,2,2,1
70,2015,1,2,1
93,0,2,2,1
57,0,2,3,0
81,0,1,2,1
86,1343,1,1,1
82,1600,1,1,1
